site,species,treat_combi,vital_rate,N_size,slope,intercept,se.intercept,se.slope,sigma,r_mean,r_sd,treat_warm,treat_comp,L,U
lo,cenjac,vege.ambi,establishment,59,NA,-1.1486227071256396,0.225065072534806,NA,NA,NA,NA,ambi,vege,-5.639311253528768,1.9709354161508605
lo,cenjac,vege.ambi,recruit_size,232,NA,NA,NA,NA,NA,-2.9481542399236655,1.0444064418742667,ambi,vege,-5.639311253528768,1.9709354161508605
lo,daucar,bare.ambi,survival,86,-0.5733139632124241,-0.13276112942273624,0.23488668690797093,0.18176360794297874,NA,NA,NA,ambi,bare,-4.539570040763867,1.6931834168893787
lo,daucar,bare.ambi,size_t1_log,27,1.0970503508394023,-1.436067807797608,0.5326534030357826,0.22477472916915542,0.8769344318977482,NA,NA,ambi,bare,-4.539570040763867,1.6931834168893787
lo,daucar,bare.ambi,flower_status,95,-0.7746611615687424,-2.413378625867058,0.6575302499228594,0.5837280602316862,NA,NA,NA,ambi,bare,-4.539570040763867,1.6931834168893787
lo,daucar,bare.ambi,number_seeds,24,0.32653172355489124,7.450813783087866,0.07750933294837703,0.0062455395815779816,NA,NA,NA,ambi,bare,-4.539570040763867,1.6931834168893787
lo,daucar,bare.ambi,germ_rate,60,NA,-1.3182408978627016,0.12914704388113846,NA,NA,NA,NA,ambi,bare,-4.539570040763867,1.6931834168893787
lo,daucar,bare.ambi,establishment,60,NA,-3.283463458854242,0.6758690731307706,NA,NA,NA,NA,ambi,bare,-4.539570040763867,1.6931834168893787
lo,daucar,bare.ambi,recruit_size,235,NA,NA,NA,NA,NA,-2.5299558062830174,1.5264730635407098,ambi,bare,-4.539570040763867,1.6931834168893787
lo,daucar,vege.ambi,survival,86,-0.5733139632124241,-0.13276112942273624,0.23488668690797093,0.18176360794297874,NA,NA,NA,ambi,vege,-8.289306334778564,3.481587605426265
lo,daucar,vege.ambi,size_t1_log,27,1.0970503508394023,1.8356398490497172,0.38264232061366976,0.22477472916915542,0.8769344318977482,NA,NA,ambi,vege,-8.289306334778564,3.481587605426265
lo,daucar,vege.ambi,flower_status,95,1.2387811649494322,-0.1759022222101554,0.37607596636974344,0.3201761654937681,NA,NA,NA,ambi,vege,-8.289306334778564,3.481587605426265
lo,daucar,vege.ambi,number_seeds,24,0.32653172355489124,6.7185371248978925,0.07609405528947828,0.0062455395815779816,NA,NA,NA,ambi,vege,-8.289306334778564,3.481587605426265
lo,daucar,vege.ambi,germ_rate,60,NA,-1.7788560634831638,0.1499223609267792,NA,NA,NA,NA,ambi,vege,-8.289306334778564,3.481587605426265
lo,daucar,vege.ambi,establishment,60,NA,-1.1612153824193485,0.4674482649561834,NA,NA,NA,NA,ambi,vege,-8.289306334778564,3.481587605426265
lo,daucar,vege.ambi,recruit_size,235,NA,NA,NA,NA,NA,-2.5299558062830174,1.5264730635407098,ambi,vege,-8.289306334778564,3.481587605426265
lo,hypper,bare.ambi,survival,117,NA,4.753590191106025,1.0043006752185468,NA,NA,NA,NA,ambi,bare,-3.7029487043670484,5.215824205074898
lo,hypper,bare.ambi,size_t1_log,57,0.24922824580172617,3.5497285311819327,0.16750076708836117,0.14575944080485695,0.6265719395483743,NA,NA,ambi,bare,-3.7029487043670484,5.215824205074898
lo,hypper,bare.ambi,flower_status,175,5.401997633194131,-5.47057754721248,1.8577775730763855,1.7890908935422731,NA,NA,NA,ambi,bare,-3.7029487043670484,5.215824205074898
lo,hypper,bare.ambi,number_seeds,82,0.7788224634402399,8.329439131041571,0.038400856484494574,8.508721206175769e-4,NA,NA,NA,ambi,bare,-3.7029487043670484,5.215824205074898
lo,hypper,bare.ambi,germ_rate,57,NA,-3.865979066926109,0.25260409787294313,NA,NA,NA,NA,ambi,bare,-3.7029487043670484,5.215824205074898
lo,hypper,bare.ambi,establishment,49,NA,-1.1939224672096767,0.3609684767965023,NA,NA,NA,NA,ambi,bare,-3.7029487043670484,5.215824205074898
lo,hypper,bare.ambi,recruit_size,202,NA,NA,NA,NA,NA,-3.5479282833167405,0.7572952265462148,ambi,bare,-3.7029487043670484,5.215824205074898
lo,hypper,vege.ambi,survival,117,NA,4.753590191106025,1.0043006752185468,NA,NA,NA,NA,ambi,vege,-4.348675043044694,2.2763303264089685
lo,hypper,vege.ambi,size_t1_log,57,1.137731031207266,1.9229619462660232,0.3848695949802309,0.14951322234804826,0.6265719395483743,NA,NA,ambi,vege,-4.348675043044694,2.2763303264089685
lo,hypper,vege.ambi,flower_status,175,2.828158535731556,0.9587178712120927,0.5351210315784112,0.6456777369132558,NA,NA,NA,ambi,vege,-4.348675043044694,2.2763303264089685
lo,hypper,vege.ambi,number_seeds,82,1.1639875922098026,7.137421993871727,0.03881980700423218,0.005718028564948293,NA,NA,NA,ambi,vege,-4.348675043044694,2.2763303264089685
lo,hypper,vege.ambi,germ_rate,57,NA,-3.2188758057853066,0.19624293414209407,NA,NA,NA,NA,ambi,vege,-4.348675043044694,2.2763303264089685
lo,hypper,vege.ambi,establishment,49,NA,-1.1939224672096767,0.3609684767965023,NA,NA,NA,NA,ambi,vege,-4.348675043044694,2.2763303264089685
lo,hypper,vege.ambi,recruit_size,202,NA,NA,NA,NA,NA,-3.5479282833167405,0.7572952265462148,ambi,vege,-4.348675043044694,2.2763303264089685
lo,medlup,bare.ambi,survival,108,NA,0.26072625933454957,0.19408494444766863,NA,NA,NA,NA,ambi,bare,-5.089493079438092,2.067420866157279
lo,medlup,bare.ambi,size_t1_log,49,0.14985328121149416,0.915126163041357,0.406323533367656,0.28296546279665513,0.9957836369079354,NA,NA,ambi,bare,-5.089493079438092,2.067420866157279
lo,medlup,bare.ambi,flower_status,119,0.8514947609100183,2.548546902084878,0.7290441479931135,0.4440246899576873,NA,NA,NA,ambi,bare,-5.089493079438092,2.067420866157279
lo,medlup,bare.ambi,number_seeds,71,1.3173010303984598,6.591732338446917,0.10781401009644931,0.0052905615419906685,NA,NA,NA,ambi,bare,-5.089493079438092,2.067420866157279
lo,medlup,bare.ambi,germ_rate,59,NA,-2.8009165271306973,0.30546371557566476,NA,NA,NA,NA,ambi,bare,-5.089493079438092,2.067420866157279
lo,medlup,bare.ambi,establishment,57,NA,-2.1980291759171373,0.633724294805223,NA,NA,NA,NA,ambi,bare,-5.089493079438092,2.067420866157279
lo,medlup,bare.ambi,recruit_size,230,NA,NA,NA,NA,NA,-3.905880469767414,0.9972040010485738,ambi,bare,-5.089493079438092,2.067420866157279
lo,medlup,vege.ambi,survival,108,NA,0.26072625933454957,0.19408494444766863,NA,NA,NA,NA,ambi,vege,-7.002433569827552,-1.4813998652210065
lo,medlup,vege.ambi,size_t1_log,49,1.661223060123188,1.9790653150068307,1.2831387179966123,0.31229159343230317,0.9957836369079354,NA,NA,ambi,vege,-7.002433569827552,-1.4813998652210065
lo,medlup,vege.ambi,flower_status,119,6.157146766295157,16.11360462436698,6.232003383073474,2.298826009930039,NA,NA,NA,ambi,vege,-7.002433569827552,-1.4813998652210065
lo,medlup,vege.ambi,number_seeds,71,1.0519222432134387,6.384094319533368,0.18841808787890152,0.08618610483882283,NA,NA,NA,ambi,vege,-7.002433569827552,-1.4813998652210065
lo,medlup,vege.ambi,germ_rate,59,NA,-1.7649104510991906,0.23398725524887345,NA,NA,NA,NA,ambi,vege,-7.002433569827552,-1.4813998652210065
lo,medlup,vege.ambi,establishment,57,NA,-2.1980291759171373,0.633724294805223,NA,NA,NA,NA,ambi,vege,-7.002433569827552,-1.4813998652210065
lo,medlup,vege.ambi,recruit_size,230,NA,NA,NA,NA,NA,-3.905880469767414,0.9972040010485738,ambi,vege,-7.002433569827552,-1.4813998652210065
lo,plamed,bare.ambi,survival,120,-1.7167440949238353,2.9829865185198,0.6171514710456247,0.4426726668971609,NA,NA,NA,ambi,bare,-4.19930367612418,2.4780876742492297
lo,plamed,bare.ambi,size_t1_log,60,0.07030723992786705,1.2608029207330727,0.16400331698100193,0.2116114894379841,0.7278350263898299,NA,NA,ambi,bare,-4.19930367612418,2.4780876742492297
lo,plamed,bare.ambi,flower_status,161,3.293219261733597,-0.71452771492515,0.3397917887822053,0.5544745293465118,NA,NA,NA,ambi,bare,-4.19930367612418,2.4780876742492297
lo,plamed,bare.ambi,number_seeds,55,0.5092902230647273,7.4854616637585245,0.06757493560953591,0.004432755326141584,NA,NA,NA,ambi,bare,-4.19930367612418,2.4780876742492297
lo,plamed,bare.ambi,germ_rate,60,NA,-2.5944813950998475,0.20354938974611156,NA,NA,NA,NA,ambi,bare,-4.19930367612418,2.4780876742492297
lo,plamed,bare.ambi,establishment,60,NA,-2.6539623524897373,0.8769334758320031,NA,NA,NA,NA,ambi,bare,-4.19930367612418,2.4780876742492297
lo,plamed,bare.ambi,recruit_size,226,NA,NA,NA,NA,NA,-3.199979987199886,1.7944354485337715,ambi,bare,-4.19930367612418,2.4780876742492297
lo,plamed,vege.ambi,survival,120,-1.7167440949238353,2.9829865185198,0.6171514710456247,0.4426726668971609,NA,NA,NA,ambi,vege,-8.289306334778564,1.0884953129751225
lo,plamed,vege.ambi,size_t1_log,60,0.7506020136895133,-0.7049101097576023,0.28646977507817706,0.20487387062370857,0.7278350263898299,NA,NA,ambi,vege,-8.289306334778564,1.0884953129751225
lo,plamed,vege.ambi,flower_status,161,3.293219261733597,-0.71452771492515,0.3397917887822053,0.5544745293465118,NA,NA,NA,ambi,vege,-8.289306334778564,1.0884953129751225
lo,plamed,vege.ambi,number_seeds,55,1.446022850897866,5.7826494162829665,0.12282815845909432,0.11991650216093552,NA,NA,NA,ambi,vege,-8.289306334778564,1.0884953129751225
lo,plamed,vege.ambi,germ_rate,60,NA,-2.5944813950998475,0.20354938974611156,NA,NA,NA,NA,ambi,vege,-8.289306334778564,1.0884953129751225
lo,plamed,vege.ambi,establishment,60,NA,-2.6539623524897373,0.8769334758320031,NA,NA,NA,NA,ambi,vege,-8.289306334778564,1.0884953129751225
lo,plamed,vege.ambi,recruit_size,226,NA,NA,NA,NA,NA,-3.199979987199886,1.7944354485337715,ambi,vege,-8.289306334778564,1.0884953129751225
lo,salpra,bare.ambi,survival,118,1.249717540966113,6.34016723850044,2.120203772822927,0.7160379999866707,NA,NA,NA,ambi,bare,-4.116430744855158,3.305706175557221
lo,salpra,bare.ambi,size_t1_log,58,0.5682710585691721,1.282102260349501,0.1381571001632341,0.11212232101290895,0.5289706725460653,NA,NA,ambi,bare,-4.116430744855158,3.305706175557221
lo,salpra,bare.ambi,flower_status,175,3.1126548442975874,-1.0338350806317798,0.4520923580705864,0.5999576854319486,NA,NA,NA,ambi,bare,-4.116430744855158,3.305706175557221
lo,salpra,bare.ambi,number_seeds,58,0.8427210164119707,5.014353733682886,0.08968292739764674,0.00926705417769137,NA,NA,NA,ambi,bare,-4.116430744855158,3.305706175557221
lo,salpra,bare.ambi,germ_rate,60,NA,-3.0045171031096958,0.1756971359168385,NA,NA,NA,NA,ambi,bare,-4.116430744855158,3.305706175557221
lo,salpra,bare.ambi,establishment,60,NA,-1.7044409641369818,0.9950119384855105,NA,NA,NA,NA,ambi,bare,-4.116430744855158,3.305706175557221
lo,salpra,bare.ambi,recruit_size,221,NA,NA,NA,NA,NA,-2.591370914184577,1.1528033203186945,ambi,bare,-4.116430744855158,3.305706175557221
lo,salpra,vege.ambi,survival,118,1.249717540966113,6.34016723850044,2.120203772822927,0.7160379999866707,NA,NA,NA,ambi,vege,-6.216979751083923,0.07442451332119636
lo,salpra,vege.ambi,size_t1_log,58,0.5682710585691721,-1.3440810068938822,0.2782799667007598,0.11212232101290895,0.5289706725460653,NA,NA,ambi,vege,-6.216979751083923,0.07442451332119636
lo,salpra,vege.ambi,flower_status,175,3.1126548442975874,-1.0338350806317798,0.4520923580705864,0.5999576854319486,NA,NA,NA,ambi,vege,-6.216979751083923,0.07442451332119636
lo,salpra,vege.ambi,number_seeds,58,0.8427210164119707,4.284977122962697,0.1345821390712375,0.00926705417769137,NA,NA,NA,ambi,vege,-6.216979751083923,0.07442451332119636
lo,salpra,vege.ambi,germ_rate,60,NA,-3.0045171031096958,0.1756971359168385,NA,NA,NA,NA,ambi,vege,-6.216979751083923,0.07442451332119636
lo,salpra,vege.ambi,establishment,60,NA,-1.7044409641369818,0.9950119384855105,NA,NA,NA,NA,ambi,vege,-6.216979751083923,0.07442451332119636
lo,salpra,vege.ambi,recruit_size,221,NA,NA,NA,NA,NA,-2.591370914184577,1.1528033203186945,ambi,vege,-6.216979751083923,0.07442451332119636
lo,scacol,bare.ambi,survival,115,-0.33872812391445156,2.9812671364828063,0.7700102032321681,0.26414003484106013,NA,NA,NA,ambi,bare,-5.610078561487437,5.31451573120469
lo,scacol,bare.ambi,size_t1_log,55,-0.14671557440173885,3.0515050198570175,0.2270770911101254,0.22795375433026238,0.8172189716942762,NA,NA,ambi,bare,-5.610078561487437,5.31451573120469
lo,scacol,bare.ambi,flower_status,162,6.031698197185857,-5.25982710862926,2.735817158528293,2.247355418137151,NA,NA,NA,ambi,bare,-5.610078561487437,5.31451573120469
lo,scacol,bare.ambi,number_seeds,60,0.8060774266926363,5.647904883395277,0.06197362591064532,0.003579041445944476,NA,NA,NA,ambi,bare,-5.610078561487437,5.31451573120469
lo,scacol,bare.ambi,germ_rate,58,NA,-2.537552294216486,0.25850764904192103,NA,NA,NA,NA,ambi,bare,-5.610078561487437,5.31451573120469
lo,scacol,bare.ambi,establishment,57,NA,-0.4554869185692017,0.6024623926227985,NA,NA,NA,NA,ambi,bare,-5.610078561487437,5.31451573120469
lo,scacol,bare.ambi,recruit_size,203,NA,NA,NA,NA,NA,-3.5391568492777745,0.8898223356314812,ambi,bare,-5.610078561487437,5.31451573120469
lo,scacol,vege.ambi,survival,115,1.7243952020292947,6.69458399775138,1.8089605118786596,0.565510606360921,NA,NA,NA,ambi,vege,-5.0760446412771385,1.3748919098357695
lo,scacol,vege.ambi,size_t1_log,55,1.0436975314551877,0.26102217258541005,0.6857015903767223,0.26841842300411867,0.8172189716942762,NA,NA,ambi,vege,-5.0760446412771385,1.3748919098357695
lo,scacol,vege.ambi,flower_status,162,6.031698197185857,-0.8141417005171157,2.0937337538602647,2.247355418137151,NA,NA,NA,ambi,vege,-5.0760446412771385,1.3748919098357695
lo,scacol,vege.ambi,number_seeds,60,1.0635526307982919,4.934176167310639,0.07375810969924573,0.048021029063384346,NA,NA,NA,ambi,vege,-5.0760446412771385,1.3748919098357695
lo,scacol,vege.ambi,germ_rate,58,NA,-2.537552294216486,0.25850764904192103,NA,NA,NA,NA,ambi,vege,-5.0760446412771385,1.3748919098357695
lo,scacol,vege.ambi,establishment,57,NA,-0.4554869185692017,0.6024623926227985,NA,NA,NA,NA,ambi,vege,-5.0760446412771385,1.3748919098357695
lo,scacol,vege.ambi,recruit_size,203,NA,NA,NA,NA,NA,-3.5391568492777745,0.8898223356314812,ambi,vege,-5.0760446412771385,1.3748919098357695
lo,silvul,bare.ambi,survival,111,0.5906059972116736,1.1622729099716445,0.5974354398987352,0.3063414262286117,NA,NA,NA,ambi,bare,-4.278772771495489,3.1087424380845925
lo,silvul,bare.ambi,size_t1_log,54,0.39621929729702704,1.1730682046370042,0.2755298644525999,0.1795629038288537,0.9135513921503772,NA,NA,ambi,bare,-4.278772771495489,3.1087424380845925
lo,silvul,bare.ambi,flower_status,155,2.5003516780478585,0.5080714300889655,0.4216201222679324,0.44842225691975096,NA,NA,NA,ambi,bare,-4.278772771495489,3.1087424380845925
lo,silvul,bare.ambi,number_seeds,63,1.1879119788612735,6.420006883165152,0.16371508553408953,0.0037425491499226606,NA,NA,NA,ambi,bare,-4.278772771495489,3.1087424380845925
lo,silvul,bare.ambi,germ_rate,60,NA,-2.514118076035943,0.2098396130592538,NA,NA,NA,NA,ambi,bare,-4.278772771495489,3.1087424380845925
lo,silvul,bare.ambi,establishment,60,NA,-1.2499371814654956,0.8479846151252832,NA,NA,NA,NA,ambi,bare,-4.278772771495489,3.1087424380845925
lo,silvul,bare.ambi,recruit_size,227,NA,NA,NA,NA,NA,-3.0313176126195014,1.1580428877418505,ambi,bare,-4.278772771495489,3.1087424380845925
lo,silvul,vege.ambi,survival,111,0.5906059972116736,3.631294592646514,0.8977953430424547,0.3063414262286117,NA,NA,NA,ambi,vege,-5.980851913063182,-0.45586146546242845
lo,silvul,vege.ambi,size_t1_log,54,0.39621929729702704,-1.2084964619861884,0.401882308923615,0.1795629038288537,0.9135513921503772,NA,NA,ambi,vege,-5.980851913063182,-0.45586146546242845
lo,silvul,vege.ambi,flower_status,155,2.5003516780478585,0.5080714300889655,0.4216201222679324,0.44842225691975096,NA,NA,NA,ambi,vege,-5.980851913063182,-0.45586146546242845
lo,silvul,vege.ambi,number_seeds,63,-1.8306183464997723,3.4084502545574793,0.3034016715242247,0.39353337349212825,NA,NA,NA,ambi,vege,-5.980851913063182,-0.45586146546242845
lo,silvul,vege.ambi,germ_rate,60,NA,-4.264764200722989,0.45476672469286133,NA,NA,NA,NA,ambi,vege,-5.980851913063182,-0.45586146546242845
lo,silvul,vege.ambi,establishment,60,NA,-1.2499371814654956,0.8479846151252832,NA,NA,NA,NA,ambi,vege,-5.980851913063182,-0.45586146546242845
lo,silvul,vege.ambi,recruit_size,227,NA,NA,NA,NA,NA,-3.0313176126195014,1.1580428877418505,ambi,vege,-5.980851913063182,-0.45586146546242845
